County_Code,County_Name,Const_Code,Constituency_Name,Caw_Code,Caw_Name,PS_Code,Polling_Station_Name,lon,lat
039,Bungoma,216,Mt. Elgon,1078,Chepyuk,036,Kubura Primary School,,
039,Bungoma,216,Mt. Elgon,1078,Chepyuk,037,Kabukwo Primary School,,
039,Bungoma,216,Mt. Elgon,1078,Chepyuk,038,Chepyuk Primary School,,
039,Bungoma,216,Mt. Elgon,1078,Chepyuk,039,Cheptoror Primary School,,
039,Bungoma,216,Mt. Elgon,1078,Chepyuk,040,Kipsikrok Primary School,,
039,Bungoma,216,Mt. Elgon,1078,Chepyuk,041,Chepkurkur Primary School,,
039,Bungoma,216,Mt. Elgon,1078,Chepyuk,042,Banan Tegaa Primary School,,
039,Bungoma,216,Mt. Elgon,1078,Chepyuk,043,Kebee Primary School,,
039,Bungoma,216,Mt. Elgon,1078,Chepyuk,044,Korng'otuny Primary School,,
039,Bungoma,216,Mt. Elgon,1078,Chepyuk,045,Kopsiro Primary School,,
039,Bungoma,216,Mt. Elgon,1078,Chepyuk,046,Kaimugul Primary School,,
039,Bungoma,216,Mt. Elgon,1078,Chepyuk,047,Keewan-Koy Primary School,,
039,Bungoma,216,Mt. Elgon,1078,Chepyuk,048,Kaboriot Primary School,,
039,Bungoma,216,Mt. Elgon,1078,Chepyuk,049,Sosap-Lel Primary School,34.574048,0.875138
039,Bungoma,216,Mt. Elgon,1078,Chepyuk,050,Kibumet Primary School,,
039,Bungoma,216,Mt. Elgon,1078,Chepyuk,051,Chepkowo Primary School,,
039,Bungoma,216,Mt. Elgon,1078,Chepyuk,052,Kapchebuk Primary School,,
039,Bungoma,216,Mt. Elgon,1078,Chepyuk,053,Kaptum Primary School,,
039,Bungoma,216,Mt. Elgon,1078,Chepyuk,054,Kapkisei Primary School,,
039,Bungoma,216,Mt. Elgon,1078,Chepyuk,055,Kapsogom Primary School,34.604936,0.838784
039,Bungoma,216,Mt. Elgon,1079,Kapkateny,056,Chelebei Primary School,,
039,Bungoma,216,Mt. Elgon,1079,Kapkateny,057,Chongeywo Primary School,,
039,Bungoma,216,Mt. Elgon,1079,Kapkateny,058,Kapkurongo Primary School,,
039,Bungoma,216,Mt. Elgon,1079,Kapkateny,059,Masaek Primary. School,,
039,Bungoma,216,Mt. Elgon,1079,Kapkateny,060,Toywondet Primary School,,
039,Bungoma,216,Mt. Elgon,1079,Kapkateny,061,Chebich Primary School,,
039,Bungoma,216,Mt. Elgon,1079,Kapkateny,062,Terem S.A Primary School,34.592339,0.794538
039,Bungoma,216,Mt. Elgon,1079,Kapkateny,063,Kapsambu Primary School,34.589658,0.80762
039,Bungoma,216,Mt. Elgon,1079,Kapkateny,064,Kapkateny Primary School,34.622246,0.80105
039,Bungoma,216,Mt. Elgon,1079,Kapkateny,065,Cheptonon Primary School,34.618034,0.820264
039,Bungoma,216,Mt. Elgon,1079,Kapkateny,066,Kamuneru Primary School,,
039,Bungoma,216,Mt. Elgon,1079,Kapkateny,067,Sacho Primary School,,
039,Bungoma,216,Mt. Elgon,1079,Kapkateny,068,Kipsabula Primary School,,
039,Bungoma,216,Mt. Elgon,1079,Kapkateny,069,Kipteka Primary School,,
039,Bungoma,216,Mt. Elgon,1079,Kapkateny,070,Kiptungurwo Primary School,,
039,Bungoma,216,Mt. Elgon,1079,Kapkateny,071,Chepchabai Primary School,,
039,Bungoma,216,Mt. Elgon,1079,Kapkateny,072,Kipsoen Primary School,34.638166,0.822788
039,Bungoma,216,Mt. Elgon,1079,Kapkateny,073,Sango Primary School,34.906346,0.832721
039,Bungoma,216,Mt. Elgon,1079,Kapkateny,074,Murwani Primary School,,
039,Bungoma,216,Mt. Elgon,1079,Kapkateny,075,Chebin Pr. Sch.,,
039,Bungoma,216,Mt. Elgon,1079,Kapkateny,076,Rwanda Primary School,,
039,Bungoma,216,Mt. Elgon,1079,Kapkateny,077,Sesik Trading Centre,,
039,Bungoma,216,Mt. Elgon,1079,Kapkateny,096,Kapkeke Ecd Nursery School,,
039,Bungoma,216,Mt. Elgon,1080,Kaptama,078,Kongit Primary. School.,34.72994,0.889348
039,Bungoma,216,Mt. Elgon,1080,Kaptama,079,Chepsoigei Pr. Sch,,
039,Bungoma,216,Mt. Elgon,1080,Kaptama,080,Kibei Primary School,34.74146,0.868496
039,Bungoma,216,Mt. Elgon,1080,Kaptama,081,Kaptalelio Primary School.,34.752756,0.881782
039,Bungoma,216,Mt. Elgon,1080,Kaptama,082,Chepkoya Primary School,,
039,Bungoma,216,Mt. Elgon,1080,Kaptama,083,Chemoge Primary School,34.751034,0.857364
039,Bungoma,216,Mt. Elgon,1080,Kaptama,084,Kaboywo Primary School.,,
039,Bungoma,216,Mt. Elgon,1080,Kaptama,085,Kaptegandet Pefa Primary School,,
039,Bungoma,216,Mt. Elgon,1080,Kaptama,086,Chelilde Primary School.,,
039,Bungoma,216,Mt. Elgon,1080,Kaptama,087,Chesito Primary School.,34.782357,0.916115
039,Bungoma,216,Mt. Elgon,1080,Kaptama,088,Kapchebon Primary School.,,
039,Bungoma,216,Mt. Elgon,1080,Kaptama,089,Kaptama Primary School.,,
039,Bungoma,216,Mt. Elgon,1080,Kaptama,090,Chepkerer Primary School,,
039,Bungoma,216,Mt. Elgon,1080,Kaptama,091,Kaborom Primary School.,34.79358,0.866877
039,Bungoma,216,Mt. Elgon,1080,Kaptama,092,Chesinende Primary School.,34.779548,0.900409
039,Bungoma,216,Mt. Elgon,1080,Kaptama,093,Kamenjo Primary School.,,
039,Bungoma,216,Mt. Elgon,1080,Kaptama,094,Kiptiroko Village Polytechnic,,
039,Bungoma,216,Mt. Elgon,1080,Kaptama,095,Kaptama Co-Operative  Hall,,
039,Bungoma,216,Mt. Elgon,1080,Kaptama,097,Labot Primary School,,
039,Bungoma,216,Mt. Elgon,1080,Kaptama,098,Kewaap-Prang Primary School.,,
039,Bungoma,216,Mt. Elgon,1080,Kaptama,099,Kostoi Ecd Primary School,,
039,Bungoma,216,Mt. Elgon,1080,Kaptama,100,Bondeni Trading Centre,,
039,Bungoma,216,Mt. Elgon,1080,Kaptama,101,Tulwo Ecd Nursery School,,
039,Bungoma,216,Mt. Elgon,1081,Elgon,102,Sendera Sa  Primary School,,
039,Bungoma,216,Mt. Elgon,1081,Elgon,103,Sambocho Primary School,34.648176,0.834912
039,Bungoma,216,Mt. Elgon,1081,Elgon,104,Koshok Primary School,,
039,Bungoma,216,Mt. Elgon,1081,Elgon,105,Kaptola F.Y.M Primary School,,
039,Bungoma,216,Mt. Elgon,1081,Elgon,106,Nomorio Primary School,34.671585,0.839213
039,Bungoma,216,Mt. Elgon,1081,Elgon,107,Cheromis Primary School,34.676157,0.814539
039,Bungoma,216,Mt. Elgon,1081,Elgon,108,Kapsokwony Deb Primary School,34.714244,0.843032
039,Bungoma,216,Mt. Elgon,1081,Elgon,109,Mt.Elgon Council Hall,,
039,Bungoma,216,Mt. Elgon,1081,Elgon,110,Kibuk Rc Primary School,,
039,Bungoma,216,Mt. Elgon,1081,Elgon,111,Kaberwa Primary School,,
039,Bungoma,216,Mt. Elgon,1081,Elgon,112,Tendet  Rc Primary School,34.70572,0.816503
039,Bungoma,216,Mt. Elgon,1081,Elgon,113,Kimobo Fym Primary School,,
039,Bungoma,216,Mt. Elgon,1081,Elgon,114,Chemweisus Primary School,,
039,Bungoma,216,Mt. Elgon,1081,Elgon,115,Chemoremwo Primary School,34.730415,0.870151
039,Bungoma,216,Mt. Elgon,1081,Elgon,116,Kipchiria Primary School,34.746959,0.838769
039,Bungoma,216,Mt. Elgon,1081,Elgon,117,Chesmses Primary School,,
039,Bungoma,216,Mt. Elgon,1081,Elgon,118,Bugaa Primary School,34.706873,0.859172
039,Bungoma,216,Mt. Elgon,1081,Elgon,119,Kimkung Primary School,,
039,Bungoma,216,Mt. Elgon,1081,Elgon,120,Makunga Primary School,34.61852612,0.296028094
039,Bungoma,216,Mt. Elgon,1081,Elgon,121,Kibyeto Primary School,,
039,Bungoma,216,Mt. Elgon,1081,Elgon,122,Kipkama Fym Primary School,34.679916,0.849694
039,Bungoma,217,Sirisia,1082,Namwela,001,Kolani Primary School,,
039,Bungoma,217,Sirisia,1082,Namwela,002,Toloso Primary School,,
039,Bungoma,217,Sirisia,1082,Namwela,003,Sengeteti Primary School,,
039,Bungoma,217,Sirisia,1082,Namwela,004,Sibumba Primary,,
039,Bungoma,217,Sirisia,1082,Namwela,005,Matibo Primary School,,
039,Bungoma,217,Sirisia,1082,Namwela,006,Chwele Boys Primary,34.578778,0.73726
039,Bungoma,217,Sirisia,1082,Namwela,007,Muyang'anyi Primary School,,
039,Bungoma,217,Sirisia,1082,Namwela,008,Nabeki Primary School,,
039,Bungoma,217,Sirisia,1082,Namwela,009,Kikai Primary School,,
039,Bungoma,217,Sirisia,1082,Namwela,010,Binyenya Primary School,,
039,Bungoma,217,Sirisia,1082,Namwela,011,Kaptanai Primary School,,
039,Bungoma,217,Sirisia,1082,Namwela,012,Masaba Deb Primary School,,
039,Bungoma,217,Sirisia,1082,Namwela,013,Menu Friends Primary School,,
039,Bungoma,217,Sirisia,1082,Namwela,014,Namutokholo Primary School,,
039,Bungoma,217,Sirisia,1082,Namwela,015,Mutonyi Primary School,34.745808,0.50625
039,Bungoma,217,Sirisia,1082,Namwela,016,Namwela Polytechnic,,
039,Bungoma,217,Sirisia,1082,Namwela,018,Wapukha Primary School,,
039,Bungoma,217,Sirisia,1082,Namwela,019,Wanjoya Primary School,,
039,Bungoma,217,Sirisia,1082,Namwela,020,Butunde Primary School,,
039,Bungoma,217,Sirisia,1082,Namwela,021,Kuafu Primary School,,
039,Bungoma,217,Sirisia,1082,Namwela,022,Malinda Fym Primary School,,
039,Bungoma,217,Sirisia,1083,Malakisi/South Kulisiru,023,Malinda Sa Primary School,,
039,Bungoma,217,Sirisia,1083,Malakisi/South Kulisiru,024,Namawanga Fym Primary School,,
039,Bungoma,217,Sirisia,1083,Malakisi/South Kulisiru,025,Chenjeni Primary School,34.501588,0.68988
039,Bungoma,217,Sirisia,1083,Malakisi/South Kulisiru,026,Nabuloli Primary School,,
039,Bungoma,217,Sirisia,1083,Malakisi/South Kulisiru,027,Bisunu Primary School,34.500818,0.70785
039,Bungoma,217,Sirisia,1083,Malakisi/South Kulisiru,028,Lutaso Primary School,,
039,Bungoma,217,Sirisia,1083,Malakisi/South Kulisiru,029,Chongoyi Primary School,34.515788,0.72309
039,Bungoma,217,Sirisia,1083,Malakisi/South Kulisiru,030,Lukaala Primary School,34.491878,0.72896
039,Bungoma,217,Sirisia,1083,Malakisi/South Kulisiru,031,Yabeko Primary School,,
039,Bungoma,217,Sirisia,1083,Malakisi/South Kulisiru,032,Sirisia Township Primary School,34.503858,0.75543
039,Bungoma,217,Sirisia,1083,Malakisi/South Kulisiru,033,Sirisia(Mal) Primary School,,
039,Bungoma,217,Sirisia,1083,Malakisi/South Kulisiru,034,Kulisiru Fym Primary School,,
039,Bungoma,217,Sirisia,1083,Malakisi/South Kulisiru,035,Butonge Primary School,,
039,Bungoma,217,Sirisia,1083,Malakisi/South Kulisiru,036,Kibeu Primary School,,
039,Bungoma,217,Sirisia,1083,Malakisi/South Kulisiru,037,Bukokholo Primary School,,
039,Bungoma,217,Sirisia,1083,Malakisi/South Kulisiru,038,Kasiamo Primary School,,
039,Bungoma,217,Sirisia,1083,Malakisi/South Kulisiru,039,Namang'ofulo Primary School,,
039,Bungoma,217,Sirisia,1083,Malakisi/South Kulisiru,040,Muanda Sa Primary School,,
039,Bungoma,217,Sirisia,1083,Malakisi/South Kulisiru,041,Ndakaru Primary School,,
039,Bungoma,217,Sirisia,1083,Malakisi/South Kulisiru,042,Chebukutumi Primary School,34.419578,0.71565
039,Bungoma,217,Sirisia,1083,Malakisi/South Kulisiru,043,Musieba Primary School,,
039,Bungoma,217,Sirisia,1083,Malakisi/South Kulisiru,044,Namunyu Primary School,34.460908,0.74623
039,Bungoma,217,Sirisia,1083,Malakisi/South Kulisiru,045,Lutaso Dispensary,,
039,Bungoma,217,Sirisia,1083,Malakisi/South Kulisiru,046,Tembwa Market,,
039,Bungoma,217,Sirisia,1083,Malakisi/South Kulisiru,047,Sibanga Primary School,,
039,Bungoma,217,Sirisia,1083,Malakisi/South Kulisiru,048,Malakisi Jua Kali Shade,,
039,Bungoma,217,Sirisia,1083,Malakisi/South Kulisiru,049,Tembelela Ecd,,
039,Bungoma,217,Sirisia,1084,Lwandanyi,050,Nasala Primary School,,
039,Bungoma,217,Sirisia,1084,Lwandanyi,051,Tulienge Primary School,34.46581,0.770013
039,Bungoma,217,Sirisia,1084,Lwandanyi,052,Mufungu Primary School,,
039,Bungoma,217,Sirisia,1084,Lwandanyi,053,Londo Ack Primary School,,
039,Bungoma,217,Sirisia,1084,Lwandanyi,054,Sitabicha Primary School,,
039,Bungoma,217,Sirisia,1084,Lwandanyi,055,Namwesi Primary School,,
039,Bungoma,217,Sirisia,1084,Lwandanyi,056,Malakisi Muslim Primary School,34.429544,0.677628
039,Bungoma,217,Sirisia,1084,Lwandanyi,057,Malakisi Cpk Primary School,,
039,Bungoma,217,Sirisia,1084,Lwandanyi,058,Tamlega Primary School,,
039,Bungoma,217,Sirisia,1084,Lwandanyi,059,Nambuya Primary School,,
039,Bungoma,217,Sirisia,1084,Lwandanyi,060,Machakha Primary School,,
039,Bungoma,217,Sirisia,1084,Lwandanyi,061,Kibindoi Primary School,34.443718,0.77137
039,Bungoma,217,Sirisia,1084,Lwandanyi,062,Namubila Sa Primary School,,
039,Bungoma,217,Sirisia,1084,Lwandanyi,063,Tororo Primary School,34.454703,0.784616
039,Bungoma,217,Sirisia,1084,Lwandanyi,064,Kaburweti Primary School,,
039,Bungoma,217,Sirisia,1084,Lwandanyi,065,Chebukuyi Primary School,34.384344,0.779101
039,Bungoma,217,Sirisia,1084,Lwandanyi,066,Lwakhakha Primary School,34.380177,0.789319
039,Bungoma,217,Sirisia,1084,Lwandanyi,067,Kaprot Primary School,,
039,Bungoma,217,Sirisia,1084,Lwandanyi,068,Korosiandet Primary School,,
039,Bungoma,217,Sirisia,1084,Lwandanyi,069,Lwandanyi Primary School,,
039,Bungoma,217,Sirisia,1084,Lwandanyi,070,Wamono Primary School,,
039,Bungoma,217,Sirisia,1084,Lwandanyi,071,Kabkara Primary School,,
039,Bungoma,217,Sirisia,1084,Lwandanyi,072,Mayekwe Primary School,,
039,Bungoma,217,Sirisia,1084,Lwandanyi,073,Lwandanyi Youth Polythecnic,,
039,Bungoma,217,Sirisia,1084,Lwandanyi,074,Katomei Primary School,,
039,Bungoma,217,Sirisia,1084,Lwandanyi,075,Lurare Primary School,,
039,Bungoma,217,Sirisia,1084,Lwandanyi,076,Mukhuyu Ecd Centre,,
039,Bungoma,217,Sirisia,1084,Lwandanyi,077,Malakisi Health Centre,,
039,Bungoma,217,Sirisia,1084,Lwandanyi,078,Lurende Market,,
039,Bungoma,217,Sirisia,1084,Lwandanyi,079,Namwesi Market,,
039,Bungoma,217,Sirisia,1084,Lwandanyi,080,Kakala Primary School,,
039,Bungoma,217,Sirisia,1084,Lwandanyi,081,Kabendo Primary School,,
039,Bungoma,217,Sirisia,1084,Lwandanyi,082,Kamunyong'ole Primary School,,
039,Bungoma,217,Sirisia,1084,Lwandanyi,083,Namundi Primary School,,
039,Bungoma,217,Sirisia,1084,Lwandanyi,084,Namawanga K.A.G Primary School,,
039,Bungoma,217,Sirisia,1084,Lwandanyi,085,Khabukoya Primary School,,
039,Bungoma,217,Sirisia,1084,Lwandanyi,086,Komiriai Primary School,,
039,Bungoma,218,Kabuchai,1085,Kabuchai/Chwele,001,Busakala Primary School,34.571418,0.73536
039,Bungoma,218,Kabuchai,1085,Kabuchai/Chwele,002,Chwele Youth Polythecnic,,
039,Bungoma,218,Kabuchai,1085,Kabuchai/Chwele,003,Sanandiki Primary School,34.588768,0.73095
039,Bungoma,218,Kabuchai,1085,Kabuchai/Chwele,004,Kibichori Primary School,34.593188,0.75097
039,Bungoma,218,Kabuchai,1085,Kabuchai/Chwele,005,Nakitumba Primary School,,
039,Bungoma,218,Kabuchai,1085,Kabuchai/Chwele,006,Sikusi Primary School,,
039,Bungoma,218,Kabuchai,1085,Kabuchai/Chwele,007,Chebunyinyi Ack Primary School,34.550278,0.69628
039,Bungoma,218,Kabuchai,1085,Kabuchai/Chwele,008,Wabukhonyi Primary School,,
039,Bungoma,218,Kabuchai,1085,Kabuchai/Chwele,009,Namilama Primary School,34.581848,0.69392
039,Bungoma,218,Kabuchai,1085,Kabuchai/Chwele,010,Mukhweya Rc Primary School,34.575828,0.6728
039,Bungoma,218,Kabuchai,1085,Kabuchai/Chwele,011,Nairumbi Sa Primary School,34.565618,0.6643
039,Bungoma,218,Kabuchai,1085,Kabuchai/Chwele,012,Namakhele Primary School,,
039,Bungoma,218,Kabuchai,1085,Kabuchai/Chwele,013,Matibo Friends Primary School,,
039,Bungoma,218,Kabuchai,1085,Kabuchai/Chwele,014,Makhonge S.A Primary School,,
039,Bungoma,218,Kabuchai,1085,Kabuchai/Chwele,015,Walukaya Primary School,,
039,Bungoma,218,Kabuchai,1085,Kabuchai/Chwele,016,Nalondo Deb Primary School,,
039,Bungoma,218,Kabuchai,1085,Kabuchai/Chwele,017,Khalaba Factory,,
039,Bungoma,218,Kabuchai,1085,Kabuchai/Chwele,018,C.D.F Musese,,
039,Bungoma,218,Kabuchai,1085,Kabuchai/Chwele,019,Sikusi Market,,
039,Bungoma,218,Kabuchai,1085,Kabuchai/Chwele,020,Kati Market,,
039,Bungoma,218,Kabuchai,1085,Kabuchai/Chwele,021,Sango Primary School,34.906346,0.832721
039,Bungoma,218,Kabuchai,1085,Kabuchai/Chwele,022,Muyayi Market,,
039,Bungoma,218,Kabuchai,1086,West Nalondo,023,Kabuchai Sa Primary School,34.566078,0.64076
039,Bungoma,218,Kabuchai,1086,West Nalondo,024,Kisiwa Primary School,34.553018,0.65222
039,Bungoma,218,Kabuchai,1086,West Nalondo,025,Namosi Ack Primary School,,
039,Bungoma,218,Kabuchai,1086,West Nalondo,026,Musokho Primary School,,
039,Bungoma,218,Kabuchai,1086,West Nalondo,027,Khalaba Primary School,34.550078,0.63504
039,Bungoma,218,Kabuchai,1086,West Nalondo,028,Chemwa Primary School,,
039,Bungoma,218,Kabuchai,1086,West Nalondo,029,Sikata Primary School,,
039,Bungoma,218,Kabuchai,1086,West Nalondo,030,Nangwe Primary School,,
039,Bungoma,218,Kabuchai,1086,West Nalondo,031,Sawali Deb Primary School,,
039,Bungoma,218,Kabuchai,1086,West Nalondo,032,Kasosi Primary School,,
039,Bungoma,218,Kabuchai,1086,West Nalondo,033,Sirare Primary School,34.595478,0.63548
039,Bungoma,218,Kabuchai,1086,West Nalondo,034,Pongola Primary School,34.584808,0.65719
039,Bungoma,218,Kabuchai,1086,West Nalondo,035,Chebukwa Primary School,34.578418,0.62553
039,Bungoma,218,Kabuchai,1086,West Nalondo,036,Nalondo Primary School,34.596238,0.65518
039,Bungoma,218,Kabuchai,1086,West Nalondo,037,Sitila Fym Primary School,,
039,Bungoma,218,Kabuchai,1086,West Nalondo,038,Ngalasia Health Center,,
039,Bungoma,218,Kabuchai,1086,West Nalondo,039,Sirare Youth Polytechnic,,
039,Bungoma,218,Kabuchai,1086,West Nalondo,040,Chemwa Bridge Dispensary,,
039,Bungoma,218,Kabuchai,1086,West Nalondo,041,Luucho Primary School,,
039,Bungoma,218,Kabuchai,1086,West Nalondo,042,Temoi Water Spring,,
039,Bungoma,218,Kabuchai,1086,West Nalondo,043,Muyayi Dam,,
039,Bungoma,218,Kabuchai,1087,Bwake/Luuya,044,Misiri Primary School,,
039,Bungoma,218,Kabuchai,1087,Bwake/Luuya,045,Mabanga Primary School,34.63033121,0.323067361
039,Bungoma,218,Kabuchai,1087,Bwake/Luuya,046,Marobo Primary School,,
039,Bungoma,218,Kabuchai,1087,Bwake/Luuya,047,Khatiri Primary School,,
039,Bungoma,218,Kabuchai,1087,Bwake/Luuya,048,Lurende Primary School,,
039,Bungoma,218,Kabuchai,1087,Bwake/Luuya,049,Khachonge Primary School,,
039,Bungoma,218,Kabuchai,1087,Bwake/Luuya,050,Mikayu Primary School,34.627798,0.60745
039,Bungoma,218,Kabuchai,1087,Bwake/Luuya,051,Kiboochi Primary School,,
039,Bungoma,218,Kabuchai,1087,Bwake/Luuya,052,Nasaka Primary School,,
039,Bungoma,218,Kabuchai,1087,Bwake/Luuya,053,Luuya Primary School,,
039,Bungoma,218,Kabuchai,1087,Bwake/Luuya,054,Chekulo Fym Primary School,34.658518,0.63704
039,Bungoma,218,Kabuchai,1087,Bwake/Luuya,055,Chekulo Baptist Primary School,34.658518,0.63704
039,Bungoma,218,Kabuchai,1087,Bwake/Luuya,056,Nangili Rc Primary School,,
039,Bungoma,218,Kabuchai,1087,Bwake/Luuya,057,Bwake Primary School,34.632908,0.67544
039,Bungoma,218,Kabuchai,1087,Bwake/Luuya,058,Sichei Rc Primary School,,
039,Bungoma,218,Kabuchai,1087,Bwake/Luuya,059,Lwanda Market,,
039,Bungoma,218,Kabuchai,1087,Bwake/Luuya,060,Mabwi Borehole,,
039,Bungoma,218,Kabuchai,1087,Bwake/Luuya,061,Icfem Office Nalondo,,
039,Bungoma,218,Kabuchai,1087,Bwake/Luuya,062,Ngalasia Primary School,,
039,Bungoma,218,Kabuchai,1087,Bwake/Luuya,063,Chekulo Market,,
039,Bungoma,218,Kabuchai,1087,Bwake/Luuya,064,Kasosi Market,,
039,Bungoma,218,Kabuchai,1088,Mukuyuni,065,Namaondo Primary School,,
039,Bungoma,218,Kabuchai,1088,Mukuyuni,066,Chebukaka Boys Primary School,,
039,Bungoma,218,Kabuchai,1088,Mukuyuni,067,Makhonge Primary School,34.577668,0.76218
039,Bungoma,218,Kabuchai,1088,Mukuyuni,068,Teremi Secondary School,,
039,Bungoma,218,Kabuchai,1088,Mukuyuni,069,Baraki Primary School,,
039,Bungoma,218,Kabuchai,1088,Mukuyuni,070,Sikulu Primary School,35.119158,0.77151
039,Bungoma,218,Kabuchai,1088,Mukuyuni,071,Milembe Primary School,34.621568,0.78666
039,Bungoma,218,Kabuchai,1088,Mukuyuni,072,Lukhome Market,,
039,Bungoma,218,Kabuchai,1088,Mukuyuni,073,Lukhome Primary School,,
039,Bungoma,218,Kabuchai,1088,Mukuyuni,074,Chepsitati Primary School,34.593458,0.77418
039,Bungoma,218,Kabuchai,1088,Mukuyuni,075,Kimalewa Primary School,34.640548,0.78411
039,Bungoma,218,Kabuchai,1088,Mukuyuni,076,Madisi Primary School,,
039,Bungoma,218,Kabuchai,1088,Mukuyuni,077,Samita Primary School,,
039,Bungoma,218,Kabuchai,1088,Mukuyuni,078,Chenjeni Fym Primary School,,
039,Bungoma,218,Kabuchai,1088,Mukuyuni,079,Hon Wetang'ula Primary School (Sango),,
039,Bungoma,218,Kabuchai,1088,Mukuyuni,080,Sichei Fym  Primary School,34.611148,0.73512
039,Bungoma,218,Kabuchai,1088,Mukuyuni,081,Lukhuna Primary School,34.939482,0.803889
039,Bungoma,218,Kabuchai,1088,Mukuyuni,082,St.Walumoli Primary School,,
039,Bungoma,218,Kabuchai,1088,Mukuyuni,083,Nelima Market,,
039,Bungoma,218,Kabuchai,1088,Mukuyuni,084,Mukuyuni Cattle Dip,,
039,Bungoma,218,Kabuchai,1088,Mukuyuni,085,Kuywa Primary School,34.684957,0.505423
039,Bungoma,218,Kabuchai,1088,Mukuyuni,086,Baraki Polytechnic,,
039,Bungoma,218,Kabuchai,1088,Mukuyuni,087,Kibisi Factory,,
039,Bungoma,218,Kabuchai,1088,Mukuyuni,088,Nakayonjo Coffee Factory,,
039,Bungoma,218,Kabuchai,1088,Mukuyuni,089,Mpakani Market,,
039,Bungoma,219,Bumula,1089,South Bukusu,001,Tulumba Primary,,
039,Bungoma,219,Bumula,1089,South Bukusu,002,Burangasi Primary,34.633512,0.434222
039,Bungoma,219,Bumula,1089,South Bukusu,003,Kibachenje Primary,,
039,Bungoma,219,Bumula,1089,South Bukusu,004,Mateka Primary,,
039,Bungoma,219,Bumula,1089,South Bukusu,005,Kimatuni Primary Rc,,
039,Bungoma,219,Bumula,1089,South Bukusu,006,Muanda Primary,,
039,Bungoma,219,Bumula,1089,South Bukusu,007,Bilisio Primary,,
039,Bungoma,219,Bumula,1089,South Bukusu,008,Tabuti Primary,,
039,Bungoma,219,Bumula,1089,South Bukusu,009,Lumboka Primary,,
039,Bungoma,219,Bumula,1089,South Bukusu,010,Nandigwa Primary,,
039,Bungoma,219,Bumula,1089,South Bukusu,011,Bullosi Primary,,
039,Bungoma,219,Bumula,1089,South Bukusu,012,Mulukoba Primary,,
039,Bungoma,219,Bumula,1090,Bumula,013,Namaika Primary,,
039,Bungoma,219,Bumula,1090,Bumula,014,Khayo Primary,34.41814,0.503725
039,Bungoma,219,Bumula,1090,Bumula,015,Masunno Primary,,
039,Bungoma,219,Bumula,1090,Bumula,016,Kimatuni Primary S A,,
039,Bungoma,219,Bumula,1090,Bumula,017,Lunao Primary,,
039,Bungoma,219,Bumula,1090,Bumula,018,Sikinga Primary,34.440198,0.52459
039,Bungoma,219,Bumula,1090,Bumula,019,Wesimikha Primary,,
039,Bungoma,219,Bumula,1090,Bumula,020,Bumula Primary,,
039,Bungoma,219,Bumula,1090,Bumula,021,Khelela Primary,,
039,Bungoma,219,Bumula,1090,Bumula,022,Chiliba Primary,,
039,Bungoma,219,Bumula,1090,Bumula,023,Bunambobi Primary,,
039,Bungoma,219,Bumula,1090,Bumula,024,Syekhumulo Primary,,
039,Bungoma,219,Bumula,1090,Bumula,025,Mikokwe Ack Primary,34.393879,0.541391
039,Bungoma,219,Bumula,1090,Bumula,026,Lunao Primary F.Y.M Primary,,
039,Bungoma,219,Bumula,1090,Bumula,027,Mukuyuni Primary R.C,,
039,Bungoma,219,Bumula,1091,Khasoko,028,Lubunda Primary,,
039,Bungoma,219,Bumula,1091,Khasoko,029,Nasianda Bahai Primary,,
039,Bungoma,219,Bumula,1091,Khasoko,030,Namusasi Primary,,
039,Bungoma,219,Bumula,1091,Khasoko,031,Maraba Ecde,,
039,Bungoma,219,Bumula,1091,Khasoko,032,Namanze Primary,,
039,Bungoma,219,Bumula,1091,Khasoko,033,Khasoko Primary,,
039,Bungoma,219,Bumula,1091,Khasoko,034,Mungore Primary,34.412494,0.486666
039,Bungoma,219,Bumula,1091,Khasoko,035,Namatotoa Primary,,
039,Bungoma,219,Bumula,1092,Kabula,036,Kabula Primary,,
039,Bungoma,219,Bumula,1092,Kabula,037,Naburereya Primary,34.524488,0.502899
039,Bungoma,219,Bumula,1092,Kabula,038,Malinda Primary,34.793478,0.02572
039,Bungoma,219,Bumula,1092,Kabula,039,Talitia Primary,,
039,Bungoma,219,Bumula,1092,Kabula,040,Syoya Primary,,
039,Bungoma,219,Bumula,1092,Kabula,041,Remwa Primary,34.504899,0.472748
039,Bungoma,219,Bumula,1092,Kabula,042,Mukhuma Primary,,
039,Bungoma,219,Bumula,1092,Kabula,043,Wamumali Primary,,
039,Bungoma,219,Bumula,1092,Kabula,045,Wamunyiri Primary,,
039,Bungoma,219,Bumula,1092,Kabula,046,Mwiruti Primary,,
039,Bungoma,219,Bumula,1093,Kimaeti,047,Kamurumba Ecd,,
039,Bungoma,219,Bumula,1093,Kimaeti,048,Mwiyenga Primary,34.407103,0.573008
039,Bungoma,219,Bumula,1093,Kimaeti,049,Tabala Primary,34.430778,0.57932
039,Bungoma,219,Bumula,1093,Kimaeti,050,Kimwanga Primary,,
039,Bungoma,219,Bumula,1093,Kimaeti,051,Nakhwana Primary,,
039,Bungoma,219,Bumula,1093,Kimaeti,052,Tulukui Primary,,
